ID_POS	Flag_AF	Flag_SB	Flag_COV
ERR4460144_7394	True	True	False
ERR4589830_26655	True	True	False
ERR4589153_28964	True	False	True
ERR4589157_11105	True	True	False
ERR4461112_25739	True	False	True
SRR23593535_8651	False	True	True
ERR4437155_25357	True	True	False
ERR4640357_10619	True	False	False
ERR4436914_4729	True	False	False
ERR4436914_4730	True	False	False
ERR4436914_4731	True	False	False
ERR4581722_13780	True	True	True
ERR4461794_28386	True	True	False
ERR4437424_22073	True	False	False
ERR4632282_28883	True	True	False
ERR4638627_3144	True	True	True
ERR4424385_6563	True	False	False
ERR4437078_780	True	True	True
ERR4461169_3478	True	True	False
ERR4437145_21766	True	False	False
ERR4437145_26380	True	True	False
ERR4437145_27390	True	False	False
ERR4459131_11820	True	False	True
ERR4437813_13442	True	False	True
SRR19929116_1404	True	True	True
SRR19928446_15878	True	True	False
SRR19928697_8651	True	True	True
SRR19890689_29870	True	True	True
SRR23585493_5260	True	True	True
SRR23593902_17874	True	False	True
SRR23593902_17896	True	False	True
SRR23593902_29151	True	True	False
SRR23594503_22661	True	True	False
SRR23594503_27106	True	False	False
SRR23585529_14365	True	True	False
SRR23586024_2776	True	True	True
SRR23594009_8651	True	True	True
SRR23585722_28251	True	True	False
SRR23593811_8651	True	True	True
SRR23594221_29439	True	True	True
SRR23594304_8651	True	True	True
SRR23594283_28821	True	True	True
SRR23594717_20141	True	True	True
SRR23594505_5261	False	False	True
SRR23594505_28821	True	False	True
SRR23593387_5693	True	True	False
SRR23586032_5565	True	False	True
SRR23586032_23517	True	True	True
SRR23585748_28821	True	False	False
SRR23585559_5260	True	True	True
SRR23593728_8651	True	True	True
SRR23593703_8651	True	True	True
SRR19475045_5260	True	True	True
SRR19475659_20480	True	False	True
SRR23538146_8651	True	True	True
SRR23593937_5261	True	True	True
SRR19475677_8651	True	True	True
SRR23537768_5260	True	True	True
SRR19476082_8651	True	True	True
SRR23594486_28	False	False	True
SRR23599708_1205	True	True	False
SRR23600190_8866	True	True	False
SRR19476010_18668	True	False	True
SRR19890682_29870	True	True	True
SRR19475039_8651	True	True	True
SRR21135404_14405	True	True	False
SRR19475068_8651	True	True	True
SRR19476033_8651	True	True	True
SRR19476033_21650	True	True	True
SRR19475704_8651	True	False	True
SRR23593778_10666	True	True	True
SRR19899075_6437	True	False	False
SRR19899075_22431	True	True	False
SRR23599996_28568	True	True	False
SRR19475719_7068	True	False	True
SRR23599620_8651	True	True	True
SRR19475566_8651	True	True	True
SRR19928602_321	True	True	True
SRR23599766_8651	True	True	True
SRR19928576_8651	True	True	True
SRR21757289_23844	True	True	True
SRR19473898_5260	True	True	True
SRR19473898_8651	True	True	True
SRR19475043_8651	True	True	True
SRR19929002_314	True	True	False
SRR19928213_4681	True	True	False
SRR23593766_8651	True	True	False
SRR23593766_10666	True	True	True
SRR23593970_8651	False	False	True
SRR23599956_8651	True	True	True
SRR23593608_28883	True	False	True
SRR19928180_3954	True	True	False
SRR19476021_7070	True	True	False
SRR19476021_8651	True	True	True
SRR19476135_21650	True	True	True
SRR19475044_5260	True	True	True
SRR19473951_21650	True	True	True
SRR19899096_11401	True	False	False
SRR23599754_8651	True	True	True
SRR19928711_321	True	True	True
SRR19928711_8651	True	True	True
SRR19928065_603	True	True	False
SRR19475522_8651	True	True	True
SRR19475586_8651	True	True	True
SRR23600084_8651	True	True	False
SRR19475565_5260	True	True	True
SRR19928707_20480	True	True	True
SRR19476085_5260	True	True	True
SRR19476085_8651	True	True	True
SRR19476025_8651	True	True	True
SRR19476025_21650	True	True	True
SRR19473945_8651	True	True	True
SRR19473999_8651	True	True	True
SRR19475347_8651	True	True	True
SRR19475534_5260	True	True	True
SRR22447128_27040	True	True	True
SRR19475498_5260	True	True	True
SRR19475574_7065	True	True	True
SRR19475343_8651	True	True	True
SRR19476019_21650	True	True	True
SRR19472511_13558	True	True	False
SRR23600023_763	True	False	False
SRR19928643_20480	True	True	True
SRR19928619_29004	True	True	False
SRR19475954_21650	True	True	True
SRR19475591_5260	True	True	True
