ID_POS	Flag_AF	Flag_SB	Flag_COV
ERR4590003_3078	False	False	False
ERR4590003_18425	False	False	False
ERR4589177_29616	False	False	False
ERR4589104_17722	False	False	False
ERR4589145_5941	True	True	False
ERR4589114_21715	False	False	False
ERR4436923_1905	False	True	False
ERR4589957_14444	False	False	False
ERR4589067_2003	True	True	False
ERR4589996_21964	True	True	False
ERR4437926_27784	True	True	True
ERR4460144_7394	True	True	False
ERR4589830_26655	True	True	False
ERR4589830_29015	True	True	False
ERR4589881_427	True	False	False
ERR4589153_28964	True	False	True
ERR4589157_11105	True	True	False
ERR4439755_2546	True	False	False
ERR4637831_22745	True	False	False
ERR4637124_10999	True	True	True
ERR4461112_25739	True	False	True
SRR23585665_1871	True	True	False
SRR23593535_8651	False	True	True
ERR4424266_4812	False	False	False
ERR4437155_25357	True	True	False
ERR4438643_7427	False	True	False
ERR4640357_10619	True	False	False
ERR4640487_10764	True	True	True
ERR4424168_18634	True	False	False
ERR4436914_4729	True	False	False
ERR4436914_4730	True	False	False
ERR4436914_4731	True	False	False
ERR4424465_2602	False	False	True
ERR4581722_13780	True	True	True
ERR4581503_7943	True	True	True
ERR4461794_28386	True	True	False
ERR4437424_22073	True	False	False
ERR4461637_4587	True	False	False
ERR4632282_28883	True	True	False
ERR4638627_3144	True	True	True
ERR4638627_20172	True	True	True
ERR4422912_22516	True	True	True
ERR4438251_2201	True	True	False
ERR4424385_6563	True	False	False
ERR4437078_780	True	True	True
ERR4638314_10764	True	True	True
ERR4461169_3478	True	True	False
SRR23537689_1871	True	True	False
ERR4437145_21766	True	False	False
ERR4437145_26380	True	True	False
ERR4437145_27390	True	False	False
ERR4424848_10999	True	True	True
ERR4459131_11820	True	False	True
ERR4423888_26365	False	True	False
ERR4424478_14901	True	True	False
ERR4458022_28886	False	False	False
ERR4437813_13442	True	False	True
SRR19929116_1404	True	True	True
SRR19929116_8651	True	True	True
SRR19928446_15878	True	True	False
SRR19928697_8651	True	True	True
SRR19890689_29870	True	True	True
SRR19476055_27928	True	True	False
ERR4461288_21688	True	True	False
SRR23585781_5260	True	True	True
SRR23585493_5260	True	True	True
SRR23585739_25273	True	False	False
SRR23599472_5260	True	True	False
SRR23594786_8651	True	True	True
SRR23593933_8651	True	True	True
SRR23594788_11089	False	True	False
SRR23594788_23426	True	True	False
SRR23594744_8651	True	True	True
SRR23594398_5260	True	True	True
SRR23593534_10666	True	True	True
SRR23593856_10666	True	True	True
SRR23593902_3257	True	False	True
SRR23593902_17874	True	False	True
SRR23593902_17896	True	False	True
SRR23593902_29151	True	True	False
SRR23594379_8651	False	False	True
SRR23594774_78	True	True	False
SRR23594335_321	True	False	False
SRR23594503_5260	True	True	True
SRR23594503_22661	True	True	False
SRR23594503_27106	True	False	False
SRR23585529_14365	True	True	False
SRR23586024_2776	True	True	True
SRR23594009_8651	True	True	True
SRR23594009_10666	True	True	True
SRR23585715_28877	True	True	False
SRR23585715_28878	True	True	False
SRR23585722_28251	True	True	False
SRR23585900_28877	True	True	False
SRR23585900_28878	True	True	False
SRR23593811_8651	True	True	True
SRR23585648_6685	True	False	False
SRR23593806_5260	True	True	False
SRR23593507_8651	True	True	True
SRR23594221_29439	True	True	True
SRR23594304_8651	True	True	True
SRR23593632_10666	True	True	True
SRR23594283_28821	True	True	True
SRR23594717_20141	True	True	True
SRR23594505_5261	False	False	True
SRR23594505_28821	True	False	True
SRR23599730_7007	True	True	False
SRR23593387_5693	True	True	False
SRR23599678_6123	True	True	True
SRR23599678_28905	True	False	True
SRR23593804_8651	True	True	True
SRR23593804_24909	True	False	False
SRR23586032_5565	True	False	True
SRR23586032_23517	True	True	True
SRR23586051_16406	True	False	True
SRR23585865_5474	True	False	True
SRR23585685_24422	True	True	False
SRR23585748_28821	True	False	False
SRR23585559_5260	True	True	True
SRR23593728_8651	True	True	True
SRR23593703_8651	True	True	True
SRR23593703_10666	True	True	True
SRR23585719_5260	True	True	True
SRR19476091_21304	False	False	True
SRR19928174_8651	True	True	True
SRR23593558_1871	True	True	False
SRR23593474_10666	True	True	True
SRR19475045_5260	True	True	True
SRR19475659_20480	True	False	True
SRR19475659_23900	True	True	False
SRR23538146_8651	True	True	True
SRR23593477_5260	True	True	False
SRR23593760_21664	True	True	True
SRR23593437_5260	True	True	True
SRR23593937_5261	True	True	True
SRR23593937_10666	True	True	True
SRR23538258_5260	False	False	False
SRR23594249_5260	True	True	False
SRR23594249_27922	False	False	False
SRR23594225_1596	True	True	False
SRR19475677_8651	True	True	True
SRR19475677_23992	True	True	False
SRR22114326_260	False	False	False
SRR23537768_5260	True	True	True
SRR19476082_8651	True	True	True
SRR23594486_28	False	False	True
SRR23594445_1596	True	True	False
SRR23599679_5260	True	True	False
SRR23599708_1205	True	True	False
SRR23600190_8866	True	True	False
SRR23599746_1871	True	True	False
SRR23599746_21650	True	True	True
SRR19476010_18668	True	False	True
SRR19890682_29870	True	True	True
SRR19899053_17266	False	False	False
SRR19899051_2829	True	True	False
SRR19475039_8651	True	True	True
SRR21135404_14405	True	True	False
SRR20057151_24816	True	False	False
SRR19928950_20950	True	False	False
SRR19928115_28939	True	True	False
SRR23600104_1871	True	True	False
SRR19475068_8651	True	True	True
SRR21135780_25147	False	True	False
SRR21135630_25146	False	False	False
SRR19929117_20047	True	True	True
SRR19476350_5260	True	True	True
SRR19476033_8651	True	True	True
SRR19476033_21650	True	True	True
SRR22393977_28104	True	False	False
SRR19929067_8651	True	True	True
SRR19476188_8651	True	True	True
SRR19928541_20211	True	True	True
SRR19929095_8651	True	True	True
SRR19475704_8651	True	False	True
SRR23593778_5260	True	True	True
SRR23593778_10666	True	True	True
SRR23594194_4774	True	True	False
SRR23594194_5260	True	True	False
SRR22114562_29436	False	False	False
SRR19899075_6437	True	False	False
SRR19899075_22431	True	True	False
SRR19899075_28292	True	True	False
SRR23599996_28568	True	True	False
SRR19476280_5228	True	True	False
SRR23599627_1871	True	True	False
SRR19928558_24400	True	True	False
SRR19475719_7068	True	False	True
SRR21135628_28283	False	False	False
SRR23599620_8651	True	True	True
SRR23599874_5260	True	True	True
SRR19928631_8651	True	True	True
SRR19475566_8651	True	True	True
SRR19928602_321	True	True	True
SRR23599766_8651	True	True	True
SRR23593668_1871	True	True	False
SRR23593668_5260	True	True	True
SRR23599691_11071	True	True	False
SRR23599691_26114	True	False	False
SRR19928576_8651	True	True	True
SRR20057071_23587	True	True	False
SRR21757289_23844	True	True	True
SRR19928110_26926	True	True	False
SRR19473898_5260	True	True	True
SRR19473898_8651	True	True	True
SRR19929145_12186	True	True	False
SRR19928506_27383	True	False	False
SRR19928621_22379	True	False	True
