ID_POS	Flag_AF	Flag_SB	Flag_COV
ERR4437926_27784	True	True	True
ERR4589830_29015	True	True	False
ERR4637124_10999	True	True	True
SRR23585665_1871	True	True	False
ERR4640487_10764	True	True	True
ERR4581503_7943	True	True	True
ERR4638627_20172	True	True	True
ERR4422912_22516	True	True	True
ERR4638314_10764	True	True	True
SRR23537689_1871	True	True	False
ERR4424848_10999	True	True	True
SRR19929116_8651	True	True	True
ERR4461288_21688	True	True	False
SRR23585781_5260	True	True	True
SRR23594786_8651	True	True	True
SRR23593933_8651	True	True	True
SRR23594744_8651	True	True	True
SRR23594398_5260	True	True	True
SRR23593534_10666	True	True	True
SRR23593856_10666	True	True	True
SRR23593902_3257	True	False	True
SRR23594774_78	True	True	False
SRR23594335_321	True	False	False
SRR23594009_10666	True	True	True
SRR23593507_8651	True	True	True
SRR23593632_10666	True	True	True
SRR23599678_6123	True	True	True
SRR23599678_28905	True	False	True
SRR23593804_8651	True	True	True
SRR23586051_16406	True	False	True
SRR23585865_5474	True	False	True
SRR23593703_10666	True	True	True
SRR23585719_5260	True	True	True
SRR23593558_1871	True	True	False
SRR23593474_10666	True	True	True
SRR23593760_21664	True	True	True
SRR23593937_10666	True	True	True
SRR23594225_1596	True	True	False
SRR23594445_1596	True	True	False
SRR23599746_1871	True	True	False
SRR23599746_21650	True	True	True
SRR23600104_1871	True	True	False
SRR19929067_8651	True	True	True
SRR19476188_8651	True	True	True
SRR23593778_5260	True	True	True
SRR23594194_5260	True	True	False
SRR19476280_5228	True	True	False
SRR23599627_1871	True	True	False
SRR23599874_5260	True	True	True
SRR19928631_8651	True	True	True
SRR23593668_1871	True	True	False
SRR23593668_5260	True	True	True
SRR19928621_22379	True	False	True
SRR23593766_5260	True	True	False
SRR23594264_1871	True	True	False
SRR23593620_8651	True	True	True
SRR23593485_5260	True	True	False
SRR23593485_10666	True	True	True
SRR23594674_5260	True	True	True
SRR23593970_10666	True	True	False
SRR23594051_5260	True	True	True
SRR23594628_5260	True	True	True
SRR23599780_5260	True	True	False
SRR23599498_8651	True	True	True
SRR19476021_21650	True	True	True
SRR23594484_5260	True	True	False
SRR19475565_8651	True	True	True
SRR23599781_1871	True	True	False
SRR23599781_5260	True	True	False
SRR19928442_7068	True	True	True
SRR19928442_8651	True	True	True
SRR23594253_5260	True	True	False
SRR19472321_8835	True	True	False
SRR19928357_21650	True	False	True
SRR20057097_8651	True	True	False
SRR23594416_5260	True	True	False
SRR23586132_21635	True	False	True
SRR23586132_23517	True	True	True
SRR19928629_8651	True	True	True
SRR20057176_8651	True	True	False
SRR19899094_29249	True	False	False
SRR21719089_22957	True	False	False
SRR21135612_5260	True	True	True
SRR19952130_8651	True	True	False
ERR4584539_19844	True	True	True
ERR4584539_27784	True	True	True
ERR4640391_10999	True	True	True
SRR21662604_25902	True	True	True
ERR4438874_10999	True	True	True
ERR4437099_23039	True	True	False
ERR4581110_27784	True	True	True
SRR19952143_8651	True	True	False
ERR4438897_10764	True	True	True
SRR23600758_5260	True	True	True
SRR19472808_13791	True	True	False
SRR21817538_24792	True	False	False
SRR21817538_24797	True	False	False
SRR19475939_21650	True	True	True
SRR21816430_8022	True	False	False
SRR21816430_25680	True	False	True
SRR21816431_24410	True	False	False
ERR4638514_7035	True	True	True
ERR4638523_26520	True	True	True
SRR23599814_3597	True	False	True
SRR23594768_5260	True	True	True
ERR4638299_10764	True	True	True
ERR4421687_7071	True	True	False
ERR4421687_27784	True	True	True
ERR4422745_26197	True	True	True
ERR4422745_27784	True	True	False
ERR4422955_9272	True	True	True
ERR4638150_19844	True	True	True
SRR19942835_8651	True	True	True
SRR19476152_21650	True	True	True
SRR20694560_21650	True	True	True
SRR20694560_28990	True	True	True
SRR20694870_21650	True	True	False
SRR19659476_8651	True	True	False
SRR19928639_8651	True	True	True
SRR19928663_8651	True	True	True
SRR19475664_21650	True	True	True
SRR19928984_8651	True	True	True
SRR23599646_8651	True	True	False
SRR20724504_24389	True	False	False
SRR21816390_24389	True	False	False
SRR21816390_24390	True	False	False
ERR6416447_4408	True	True	False
ERR4421680_27784	True	True	True
ERR4438728_20172	True	True	True
ERR4421689_27784	True	True	True
ERR4422987_10999	True	True	True
ERR4598313_10764	True	True	True
ERR4598425_4370	True	True	False
SRR19475726_7070	True	True	True
SRR23599638_8651	True	True	False
SRR23594622_5260	True	True	True
SRR23594761_8962	True	False	False
SRR23594761_10666	True	True	False
SRR23594805_8651	True	True	True
SRR23599723_5260	True	True	True
SRR23599713_8651	True	True	True
SRR23599772_1871	True	True	False
SRR19928567_8651	True	True	True
SRR23599858_1871	True	True	False
SRR23599935_5260	True	True	True
ERR4437237_21304	True	True	True
ERR4638735_3144	True	True	True
ERR4638735_6718	True	True	True
ERR4638735_8595	True	True	True
ERR5025079_3144	True	True	True
ERR5025079_7305	True	True	True
ERR5025079_7943	True	True	True
ERR4638125_7035	True	True	True
SRR20056977_8651	True	True	False
ERR4584632_26520	True	True	True
ERR4638520_19844	True	True	True
SRR23593862_5260	True	True	True
SRR23593862_8651	True	True	False
ERR4422806_10764	True	True	True
ERR4424882_7071	True	True	False
ERR4638541_7035	True	True	False
ERR5021011_11196	True	True	True
ERR4461676_5105	True	False	True
ERR4638430_10764	True	True	True
ERR4637617_10764	True	True	True
ERR4633273_10999	True	True	True
