ID_POS	Flag_AF	Flag_SB	Flag_COV
ERR6456404_41	0	0	0
ERR6535196_29903	0	0	1
ERR6613398_8	0	0	1
ERR7740049_29754	0	0	1
ERR6456404_13870	0	0	1
ERR7740049_15390	0	0	1
ERR6669753_21768	0	0	1
ERR6535196_241	0	0	1
ERR7696331_34	0	0	1
ERR5021378_29893	0	0	1
ERR7740049_29631	0	0	1
ERR6456404_13843	0	0	1
ERR7740049_1123	0	0	1
ERR6456404_22941	0	0	1
ERR7107660_21899	0	0	1
ERR6456404_14363	0	0	1
ERR7116641_31	0	0	0
ERR6456404_23142	0	0	0
ERR7116641_25686	0	0	1
ERR7852727_27091	0	0	1
ERR6456404_21822	0	0	1
ERR6456404_14540	0	0	1
ERR7740049_15462	0	0	1
ERR7027015_21953	0	0	1
ERR6456404_29886	0	0	1
ERR7116641_21745	0	0	1
ERR6456404_19330	0	0	1
ERR6456404_5522	0	0	1
ERR6456404_19460	0	0	1
ERR6076386_27486	0	0	1
ERR7809955_29880	0	0	1
ERR6456404_14301	0	0	1
ERR8019058_25	0	0	1
ERR6456404_21750	0	0	1
ERR7853675_29866	0	0	1
ERR6456404_23030	0	0	1
ERR6456404_19467	0	0	1
ERR4599761_5045	0	0	1
ERR6456404_19303	0	0	1
ERR6456404_23096	0	0	1
ERR6673023_21908	0	0	1
ERR7740049_15473	0	0	1
ERR7740049_29655	0	0	1
ERR6456404_5569	0	0	0
ERR6456404_14531	0	0	1
ERR6456404_23000	0	0	1
ERR7853675_8751	0	0	1
ERR7116641_22646	0	0	0
ERR6535196_10799	0	0	1
ERR6456404_19358	0	0	1
ERR6456404_22917	0	1	1
ERR7853675_15458	0	0	1
ERR7809955_15407	0	0	1
ERR7853675_29864	0	0	1
ERR7107660_21799	0	0	1
ERR6456404_14492	0	0	1
ERR6456404_19321	0	0	1
ERR6456404_13900	0	0	1
ERR6456404_19436	0	0	1
ERR7740049_29677	0	0	1
ERR6456404_5374	0	0	1
ERR6456404_10746	0	0	0
ERR10024357_21769	0	0	1
ERR7853675_18036	0	0	1
ERR6456404_10938	0	0	1
ERR8019058_22897	0	0	1
ERR6456404_14547	0	0	0
ERR6534503_15	0	0	1
ERR7740049_29748	0	0	1
ERR7740049_29651	0	0	1
ERR7027015_110	0	0	1
ERR6456404_10927	0	0	1
ERR4599761_5193	0	0	1
ERR6456404_21955	0	0	1
ERR6456404_5431	0	0	1
ERR6675201_238	0	0	1
ERR6456404_13825	0	0	1
ERR6535196_29898	0	0	1
ERR7359718_18077	0	0	1
ERR6456404_16237	0	0	1
ERR6535196_10780	0	0	1
ERR8019058_23647	0	0	1
ERR6535196_54	0	0	0
ERR7754264_29857	0	0	1
ERR7740049_15412	0	0	1
ERR6456404_21941	0	0	1
ERR6456404_16416	1	1	1
ERR6456404_11020	0	0	0
ERR7852727_22933	0	0	1
ERR7809955_21	0	0	1
ERR7809955_29902	0	0	1
ERR6530316_29838	0	0	0
ERR7853675_20810	0	0	1
ERR7116641_19465	0	0	1
ERR6456404_13669	0	0	0
ERR6456404_5482	0	0	1
ERR6456404_16418	0	0	0
ERR7104629_29842	0	0	0
ERR7853675_18103	0	0	1
ERR7740049_29623	0	0	1
ERR6456404_23037	0	0	1
ERR6456404_19327	0	0	1
ERR7853675_8762	0	0	1
ERR6456404_13875	0	0	1
ERR7853675_20915	0	0	1
ERR6456404_13916	0	0	1
ERR6456404_19522	0	0	1
ERR6456404_14557	0	0	0
ERR6076386_27305	0	0	1
ERR6456404_37	0	0	0
ERR6456404_10799	0	0	1
ERR6456404_21884	0	0	1
ERR6456404_23035	0	0	1
ERR7740049_29664	0	0	1
ERR7094470_21752	0	0	1
ERR7027015_11490	0	0	1
ERR7852727_22927	0	0	1
ERR7809694_23844	0	0	1
ERR6456404_13940	0	0	0
ERR6456404_13938	0	0	0
ERR6535196_29880	0	0	1
ERR7740049_29611	0	0	1
ERR6456404_16252	0	0	1
ERR6453089_161	0	0	1
ERR6535196_147	0	0	1
