ID_POS	Flag_AF	Flag_SB	Flag_COV
ERR4423031_8755	True	True	True
ERR4421647_11812	True	False	False
ERR4421647_16174	True	True	False
ERR4422806_10764	True	True	True
ERR4424882_7071	True	True	False
ERR4597938_13281	True	False	False
ERR4638100_7035	True	True	True
ERR4640377_9011	True	False	False
ERR4459370_8401	True	False	True
ERR4604010_1325	True	True	False
ERR4604010_16690	True	False	False
ERR4641900_27436	True	True	False
ERR4632071_26308	True	False	False
ERR4638102_21658	True	True	True
ERR4638599_6718	True	True	True
ERR4638599_27855	True	True	True
ERR4637979_10764	True	True	True
ERR4890299_88	True	False	False
ERR4638460_10999	True	True	True
ERR4640968_28826	True	True	False
ERR4637949_9272	True	True	True
ERR4637949_10999	True	True	True
ERR4633694_19805	True	True	False
ERR4643588_7382	True	False	False
ERR4642656_20947	True	False	True
ERR4639460_10999	True	True	True
ERR4637805_5609	True	True	False
ERR4637772_918	True	False	False
ERR4633876_20091	True	False	True
ERR4637436_1719	True	False	False
ERR4632297_2129	True	True	False
ERR4638240_7035	True	True	True
ERR4598685_5461	True	True	False
ERR4598685_25241	True	False	False
ERR4640987_7974	True	True	False
ERR4437560_3877	True	False	True
ERR4640636_12301	True	True	True
ERR4495757_6127	True	False	False
ERR4495762_8448	True	False	True
ERR4424926_10764	True	True	True
ERR4893498_6168	True	True	True
ERR4638539_7035	True	True	True
ERR4422507_29386	True	True	False
ERR4422899_3072	True	False	True
ERR4422445_371	True	False	False
ERR4422445_21506	True	False	True
ERR4424210_2857	True	True	False
ERR4637110_5354	True	False	False
ERR4637110_22670	True	False	False
ERR4638005_2680	True	False	True
ERR4638459_10764	True	True	True
ERR4638636_3144	True	True	True
ERR4638636_6718	True	True	True
ERR4638636_8595	True	True	True
ERR4422384_22516	True	True	True
ERR4638598_6718	True	True	True
ERR4638598_8595	True	True	True
ERR4641052_10999	True	True	True
ERR4640613_10764	True	True	True
ERR4633357_10999	True	True	True
ERR4640417_14493	True	True	False
ERR4638104_19844	True	True	True
ERR4461683_13465	True	False	True
ERR4461757_9458	True	False	True
ERR4437139_29138	True	False	True
ERR4638521_7035	True	True	True
ERR4638521_19844	True	True	True
ERR4598144_25574	True	False	False
ERR4639439_10999	True	True	True
ERR4459737_20753	True	True	False
ERR4422846_25790	True	True	False
ERR4421654_16301	True	True	True
ERR4640017_10999	True	True	True
ERR4461436_20040	True	True	True
ERR4597390_23122	True	True	True
ERR4422572_7071	True	True	True
ERR4422876_11541	True	True	False
ERR4495783_6599	True	False	False
ERR4495472_20771	True	False	False
ERR4632079_26197	True	True	True
ERR4421676_10999	True	True	True
ERR4422860_10999	True	True	True
ERR4641235_20311	True	False	False
ERR4438670_10848	True	False	True
ERR4438691_3296	True	True	False
ERR4438691_9013	True	False	False
ERR4438691_24656	True	False	False
ERR4422487_10201	True	False	True
ERR4422487_27784	True	True	True
ERR4439760_29751	True	False	False
ERR4638301_10764	True	True	True
ERR4422676_29468	True	True	False
ERR4638203_7035	True	True	True
ERR4638507_21658	True	True	True
ERR4638507_26520	True	True	True
ERR5024935_7943	True	True	True
ERR5024935_28081	True	True	True
ERR4638236_7035	True	True	True
ERR4423175_29031	True	True	False
ERR4495625_4436	True	True	False
ERR4457941_11649	True	True	True
ERR4638008_10764	True	True	True
ERR4422994_10764	True	True	True
ERR4640407_16292	True	True	False
ERR4424470_11151	True	False	False
ERR4438042_10304	True	False	True
ERR4891957_18974	True	True	True
ERR4637483_12451	True	True	False
ERR4637483_22232	True	False	False
ERR4438616_17783	True	False	False
ERR4459882_16414	True	False	True
ERR4437632_10595	True	False	False
ERR7289839_12422	True	False	True
ERR6445750_24914	True	True	False
ERR7811507_26577	True	True	False
ERR7860170_3877	True	False	True
ERR7852037_26577	True	True	False
ERR7942888_23853	True	True	True
ERR7844157_1678	True	False	True
ERR7787310_3686	True	True	False
ERR7896996_15521	True	True	False
ERR7874719_26577	True	True	False
ERR7941439_26029	True	True	False
ERR7904250_362	True	True	False
ERR7806336_234	True	True	True
ERR7740594_26577	True	True	False
ERR7853952_23118	True	False	False
ERR7804613_15521	True	True	False
ERR7740626_26577	True	True	False
ERR7941631_6822	True	True	False
ERR7876310_23854	True	True	False
ERR7859258_23854	True	True	False
ERR7859258_26577	True	True	False
SRR20898475_15521	True	True	False
ERR7809856_23853	True	True	True
ERR7809335_790	True	False	True
ERR7810957_3877	True	False	True
ERR7787207_29535	True	True	True
ERR7810838_12422	True	False	True
ERR7809217_26577	True	True	False
ERR7808175_15521	True	True	False
ERR7809566_3549	True	False	False
ERR7810761_8919	True	True	True
ERR7942244_24797	True	True	False
ERR7897424_78	True	False	True
ERR7875611_23853	True	True	True
ERR7806947_18244	True	True	True
ERR7811172_26577	True	True	False
ERR7904693_23853	True	True	True
ERR7898858_1678	True	False	True
ERR7798144_26577	True	True	False
ERR7809222_15521	True	True	False
ERR7899107_234	True	True	True
